name,lon,lat,dist
Boa Vista do Buricá,-54.1094812553,-27.6715669968,#NAME?
Boa Vista do Cadeado,-53.8137346351,-28.5774344755,#NAME?
Boa Vista do Incra,-53.3887049606,-28.818488034,#NAME?
Boa Vista do Sul,-51.6772718371,-29.3501193715,#NAME?
Bom Jesus,-50.43334927,-28.6705776756,#NAME?
Bom Princípio,-51.3555190974,-29.4944851149,#NAME?
Bom Progresso,-53.8667908856,-27.5467742042,#NAME?
Bom Retiro do Sul,-51.943846766,-29.6074226199,#NAME?
Boqueirão do Leão,-52.4280502645,-29.3051579179,#NAME?
Bossoroca,-54.9098109253,-28.7307243302,#NAME?
Bozano,-53.7724021388,-28.3662899402,#NAME?
Braga,-53.7443293821,-27.6191925075,#NAME?
Brochier,-51.5889159717,-29.5555279556,#NAME?
Butiá,-51.9614829532,-30.1161440126,#NAME?
Caçapava do Sul,-53.48756892,-30.5147432341,#NAME?
Cacequi,-54.8277276903,-29.8802876605,#NAME?
Cachoeira do Sul,-52.8934125585,-30.0458199797,#NAME?
Cachoeirinha,-51.0936769543,-29.9506294443,#NAME?
Cacique Doble,-51.6641134498,-27.768232466,#NAME?
Caibaté,-54.6378867042,-28.2910748192,#NAME?
Caiçara,-53.4318954851,-27.2809406646,#NAME?
Camaquã,-51.8146009062,-30.8507043893,#NAME?
Camargo,-52.2037989733,-28.5892375315,#NAME?
Cambará do Sul,-50.1437653843,-29.0481752734,#NAME?
Campestre da Serra,-51.0956640048,-28.7965122469,#NAME?
Campina das Missões,-54.8453289508,-27.9916900284,#NAME?
Campinas do Sul,-52.6331044778,-27.7116014161,#NAME?
Campo Bom,-51.0588699243,-29.6756850971,#NAME?
Campo Novo,-53.8028138687,-27.6744926102,#NAME?
Campos Borges,-52.9989147332,-28.8921317673,#NAME?
Candelária,-52.7896684388,-29.671285416,#NAME?
Cândido Godói,-54.7528340429,-27.9513180681,#NAME?
Candiota,-53.6778046425,-31.5610097236,#NAME?
Canela,-50.8148673494,-29.3579718504,#NAME?
Canguçu,-52.6762858321,-31.3938595243,#NAME?
Canoas,-51.1810297807,-29.9186967065,#NAME?
Canudos do Vale,-52.2323826172,-29.3235252963,#NAME?
Capão Bonito do Sul,-51.3951584627,-28.1259752949,#NAME?
Capão da Canoa,-50.0200224443,-29.7614666401,#NAME?
Capão do Cipó,-54.554699,-28.9316275196,#NAME?
Capão do Leão,-52.4870075721,-31.7668386566,#NAME?
Capivari do Sul,-50.5088079341,-30.1496596629,#NAME?
Capela de Santana,-51.3217693454,-29.701944852,#NAME?
Capitão,-51.9859688456,-29.2694996086,#NAME?
Carazinho,-52.7918973881,-28.2865105909,#NAME?
Caraá,-50.4357564296,-29.7786374562,#NAME?
Carlos Barbosa,-51.50381763,-29.2982968059,#NAME?
Carlos Gomes,-51.9175762299,-27.7148920751,#NAME?
Casca,-51.9832326574,-28.5598740168,#NAME?
Caseiros,-51.6926828223,-28.2735654703,#NAME?
Catuípe,-54.0123868477,-28.2542344725,#NAME?
Caxias do Sul,-51.1788602059,-29.1668990111,#NAME?
Centenário,-52.0020538458,-27.7628471304,#NAME?
Cerrito,-52.8148023323,-31.8526391268,#NAME?
Cerro Branco,-52.9419778017,-29.6562871949,#NAME?
Cerro Grande,-53.1659130765,-27.6079801347,#NAME?
Cerro Grande do Sul,-51.7531032652,-30.602028929,#NAME?
Cerro Largo,-54.7399972399,-28.147840877,#NAME?
Chapada,-53.0672769044,-28.0584504612,#NAME?
Charqueadas,-51.6250060522,-29.956800363,#NAME?
Charrua,-52.0294119535,-27.9528311011,#NAME?
Chiapetta,-53.9457497024,-27.917364754,#NAME?
Chuí,-53.4626751417,-33.6875668687,#NAME?
Chuvisca,-51.9785422226,-30.7574267112,#NAME?
Cidreira,-50.2090923339,-30.1811699862,#NAME?
Ciríaco,-51.883031292,-28.3443025435,#NAME?
Colinas,-51.8685755465,-29.3925368716,#NAME?
Colorado,-52.9931763195,-28.5229477599,#NAME?
Condor,-53.4889433309,-28.2052957753,#NAME?
Constantina,-52.9877388321,-27.7304110864,#NAME?
Coqueiro Baixo,-52.0946025596,-29.1792568013,#NAME?
Coqueiros do Sul,-52.7788008456,-28.1174283206,#NAME?
Coronel Barros,-54.0736624303,-28.3845408587,#NAME?
Coronel Bicaco,-53.7091281065,-27.7178730196,#NAME?
Coronel Pilar,-51.6849345966,-29.2727100754,#NAME?
Cotiporã,-51.6964336774,-28.9985764276,#NAME?
Coxilha,-52.3002778295,-28.1213417108,#NAME?
Crissiumal,-54.1000349062,-27.4980122694,#NAME?
Cristal,-52.0494104018,-30.9993451918,#NAME?
Cristal do Sul,-53.2491844953,-27.4536295672,#NAME?
Cruz Alta,-53.6052407621,-28.6424466085,#NAME?
Cruzaltense,-52.6481429882,-27.6648881086,#NAME?
Cruzeiro do Sul,-51.9915758852,-29.5082909687,#NAME?
David Canabarro,-51.8522490565,-28.3846115341,#NAME?
Derrubadas,-53.8651194603,-27.2653909363,#NAME?
Dezesseis de Novembro,-55.048208502,-28.2268764435,#NAME?
Dilermando de Aguiar,-54.2135603845,-29.7019639098,#NAME?
Dois Irmãos,-51.087619313,-29.5841587789,#NAME?
Dois Irmãos das Missões,-53.5308646235,-27.6575367314,#NAME?
Dois Lajeados,-51.8351029869,-28.9752053862,#NAME?
Dom Feliciano,-52.1039335797,-30.7085984263,#NAME?
Dom Pedro de Alcântara,-49.8495499617,-29.3701870791,#NAME?
Dom Pedrito,-54.6741301838,-30.9812670568,#NAME?
Dona Francisca,-53.3623331808,-29.6248524913,#NAME?
Doutor Maurício Cardoso,-54.3582679905,-27.5092126137,#NAME?
Doutor Ricardo,-51.9849043921,-29.099031061,#NAME?
Eldorado do Sul,-51.310418926,-29.9992925946,#NAME?
Encantado,-51.8730231344,-29.2399172072,#NAME?
Encruzilhada do Sul,-52.5220453899,-30.5436573248,#NAME?
Engenho Velho,-52.911920503,-27.7085865197,#NAME?
Entre-Ijuís,-54.2714318512,-28.3627942779,#NAME?
Entre Rios do Sul,-52.7350679521,-27.5288579316,#NAME?
Erebango,-52.299711403,-27.8491959409,#NAME?
Erechim,-52.2758768979,-27.6334058108,#NAME?
Ernestina,-52.5721762089,-28.4971546905,#NAME?
Herval,-53.3943378609,-32.0267435512,#NAME?
Erval Grande,-52.5701120524,-27.3933366745,#NAME?
Erval Seco,-53.5095730837,-27.5494171265,#NAME?
Esmeralda,-51.1887936625,-28.057276348,#NAME?
Esperança do Sul,-53.9927678151,-27.3599436088,#NAME?
Espumoso,-52.8419269709,-28.7314451425,#NAME?
Estação,-52.2704857967,-27.9090063415,#NAME?
Estância Velha,-51.174293925,-29.6501479676,#NAME?
Esteio,-51.1438373394,-29.8521862955,#NAME?
Estrela,-51.9702602942,-29.5034718768,#NAME?
Estrela Velha,-53.1602937787,-29.1796613617,#NAME?
Eugênio de Castro,-54.1481126185,-28.5250597626,#NAME?
Fagundes Varela,-51.6914487477,-28.8821343126,#NAME?
Farroupilha,-51.3483495738,-29.2236791868,#NAME?
Faxinal do Soturno,-53.4390648197,-29.5743295398,#NAME?
Faxinalzinho,-52.6705912422,-27.4254155069,#NAME?
Fazenda Vilanova,-51.8211830446,-29.5885745297,#NAME?
Feliz,-51.3101021354,-29.4539709262,#NAME?
Flores da Cunha,-51.1822205769,-29.0311421437,#NAME?
Floriano Peixoto,-52.0856070999,-27.8625092779,#NAME?
Fontoura Xavier,-52.3449531838,-28.9821677892,#NAME?
Formigueiro,-53.5002944149,-29.9976338154,#NAME?
Forquetinha,-52.0969170585,-29.3806337847,#NAME?
Fortaleza dos Valos,-53.2355232639,-28.787882971,#NAME?
Frederico Westphalen,-53.4007767389,-27.3588824124,#NAME?
Garibaldi,-51.5295484588,-29.2545491128,#NAME?
Garruchos,-55.6340719501,-28.1894767901,#NAME?
Gaurama,-52.1001384605,-27.5838577563,#NAME?
General Câmara,-51.7634306851,-29.9029837414,#NAME?
Gentil,-52.0345235699,-28.433848467,#NAME?
Getúlio Vargas,-52.2495741233,-27.8759119305,#NAME?
Giruá,-54.3508400777,-28.0297443729,#NAME?
Glorinha,-50.7862074319,-29.8771339613,#NAME?
Gramado,-50.8719457003,-29.3797375184,#NAME?
Gramado dos Loureiros,-52.918217983,-27.4443850214,#NAME?
Gramado Xavier,-52.577837757,-29.2699362175,#NAME?
Gravataí,-50.9907929748,-29.9455189133,#NAME?
Guabiju,-51.6910473581,-28.540671531,#NAME?
Guaíba,-51.3146836637,-30.1086019224,#NAME?
Guaporé,-51.8906506875,-28.8491336405,#NAME?
Guarani das Missões,-54.5605559297,-28.1417792573,#NAME?
Harmonia,-51.4140397047,-29.5490490868,#NAME?
Herveiras,-52.6501705958,-29.4570438109,#NAME?
Horizontina,-54.3087915109,-27.6300969137,#NAME?
Hulha Negra,-53.867824794,-31.4050982484,#NAME?
Humaitá,-53.9765055737,-27.5614898161,#NAME?
Ibarama,-53.1332000129,-29.4207443611,#NAME?
Ibiaçá,-51.8572520902,-28.0488495215,#NAME?
Ibiraiaras,-51.6353239892,-28.3692267294,#NAME?
Ibirapuitã,-52.5193855878,-28.6150204152,#NAME?
Ibirubá,-53.0883540195,-28.6276077824,#NAME?
Igrejinha,-50.7987107333,-29.5722204558,#NAME?
Ijuí,-53.9180668357,-28.388536541,#NAME?
Ilópolis,-52.1221574946,-28.9291527318,#NAME?
Imbé,-50.1305799407,-29.9747778207,#NAME?
Imigrante,-51.7701905101,-29.3521581198,#NAME?
Independência,-54.1881083346,-27.8473315581,#NAME?
Inhacorá,-54.0125455914,-27.8804544583,#NAME?
Ipê,-51.2799101922,-28.8183280318,#NAME?
Ipiranga do Sul,-52.4250606441,-27.9359842849,#NAME?
Iraí,-53.2642960185,-27.192281975,#NAME?
Itaara,-53.757849249,-29.6028879547,#NAME?
Itacurubi,-55.2327232641,-28.8022050331,#NAME?
Itapuca,-52.1723668452,-28.780295703,#NAME?
Itaqui,-56.557133497,-29.1286368991,#NAME?
Itati,-50.1017822614,-29.5002484955,#NAME?
Itatiba do Sul,-52.4524432547,-27.3832919401,#NAME?
Ivorá,-53.5808856194,-29.5195344843,#NAME?
Ivoti,-51.1595741943,-29.5941565229,#NAME?
Jaboticaba,-53.284389402,-27.6312223863,#NAME?
Jacuizinho,-53.0565506588,-29.0338163561,#NAME?
Jacutinga,-52.5431728064,-27.7284936336,#NAME?
Jaguarão,-53.3775229153,-32.5635686685,#NAME?
Jaguari,-54.6938466713,-29.4973467312,#NAME?
Jaquirana,-50.3580367222,-28.8805675913,#NAME?
Jari,-54.2199358203,-29.2900810968,#NAME?
Jóia,-54.115964897,-28.6456235346,#NAME?
Júlio de Castilhos,-53.6830996146,-29.2264491193,#NAME?
Lagoa Bonita do Sul,-53.0169831808,-29.4941314004,#NAME?
Lagoão,-52.7750289083,-29.2243164011,#NAME?
Lagoa dos Três Cantos,-52.8578352424,-28.5694681327,#NAME?
Lagoa Vermelha,-51.5272285291,-28.2088702462,#NAME?
Lajeado,-51.9678277005,-29.4654544025,#NAME?
Lajeado do Bugre,-53.1813871338,-27.6907694084,#NAME?
Lavras do Sul,-53.8984766555,-30.812009993,#NAME?
Liberato Salzano,-53.0748607372,-27.5964701639,#NAME?
Lindolfo Collor,-51.2081553216,-29.6008035858,#NAME?
Linha Nova,-51.2019020948,-29.4626386026,#NAME?
Machadinho,-51.6675073605,-27.5681399699,#NAME?
Maçambará,-56.0636134817,-29.1461441992,#NAME?
Mampituba,-49.9365135524,-29.2106494197,#NAME?
Manoel Viana,-55.4916625395,-29.5805371826,#NAME?
Maquiné,-50.2033948126,-29.6791370129,#NAME?
Maratá,-51.5555668833,-29.5553229676,#NAME?
Marau,-52.196776934,-28.4484539273,#NAME?
Marcelino Ramos,-51.9133189437,-27.4613912129,#NAME?
Mariana Pimentel,-51.5873429914,-30.3536222023,#NAME?
Mariano Moro,-52.1488918173,-27.3526127883,#NAME?
Marques de Souza,-52.0978044284,-29.3291373441,#NAME?
Mata,-54.4524354819,-29.5693917756,#NAME?
Mato Castelhano,-52.1972608812,-28.2757617412,#NAME?
Mato Leitão,-52.1330293263,-29.5248303378,#NAME?
Mato Queimado,-54.6168368777,-28.255815987,#NAME?
Maximiliano de Almeida,-51.801718197,-27.6349406518,#NAME?
Minas do Leão,-52.0512801986,-30.1224395107,#NAME?
Miraguaí,-53.6859940448,-27.4960764231,#NAME?
Montauri,-52.0761081911,-28.6532071851,#NAME?
Monte Alegre dos Campos,-50.7828337051,-28.6850717757,#NAME?
Monte Belo do Sul,-51.6315592454,-29.1599412231,#NAME?
Montenegro,-51.4612993757,-29.6881186099,#NAME?
Mormaço,-52.6928263151,-28.6933512202,#NAME?
Morrinhos do Sul,-49.9327629743,-29.36296363,#NAME?
Morro Redondo,-52.6577802014,-31.5822032274,#NAME?
Morro Reuter,-51.0800883478,-29.5393416586,#NAME?
Mostardas,-50.9191588511,-31.1082251074,#NAME?
Muçum,-51.8660555261,-29.1656148146,#NAME?
Muitos Capões,-51.1846023449,-28.3189128015,#NAME?
Muliterno,-51.7687012353,-28.3302653563,#NAME?
Não-Me-Toque,-52.8192794924,-28.4599067659,#NAME?
Nicolau Vergueiro,-52.4624006732,-28.5362148139,#NAME?
Nonoai,-52.7761885672,-27.3546645325,#NAME?
Nova Alvorada,-52.1671339173,-28.6765644328,#NAME?
Nova Araçá,-51.742164634,-28.6581760371,#NAME?
Nova Bassano,-51.7032314174,-28.7234686416,#NAME?
Nova Boa Vista,-52.9814768438,-27.9879676591,#NAME?
Nova Bréscia,-52.0179835406,-29.2165114325,#NAME?
Nova Candelária,-54.1041142398,-27.6120981609,#NAME?
Nova Esperança do Sul,-54.8358729019,-29.4045957086,#NAME?
Nova Hartz,-50.9037934307,-29.585747533,#NAME?
Nova Pádua,-51.3068246422,-29.0300464453,#NAME?
Nova Palma,-53.4706351109,-29.473025738,#NAME?
Nova Petrópolis,-51.106953924,-29.3762088694,#NAME?
Nova Prata,-51.608995692,-28.7839447132,#NAME?
Nova Ramada,-53.7069373379,-28.0826448724,#NAME?
Nova Roma do Sul,-51.405157475,-28.984748912,#NAME?
Nova Santa Rita,-51.275210689,-29.8486155356,#NAME?
Novo Cabrais,-52.9550860641,-29.7362546057,#NAME?
Novo Hamburgo,-51.1286052776,-29.6863260252,#NAME?
Novo Machado,-54.5033844145,-27.5784006506,#NAME?
Novo Tiradentes,-53.1857025891,-27.5635584345,#NAME?
Novo Xingu,-53.0641092995,-27.7481146921,#NAME?
Novo Barreiro,-53.113498851,-27.906788467,#NAME?
Osório,-50.2667978126,-29.8926970775,#NAME?
Paim Filho,-51.7615966409,-27.7033080739,#NAME?
Palmares do Sul,-50.5060519723,-30.2600666451,#NAME?
Palmeira das Missões,-53.3149539106,-27.9006208754,#NAME?
Palmitinho,-53.555546013,-27.3560199139,#NAME?
Panambi,-53.5002651674,-28.2927305369,#NAME?
Pantano Grande,-52.3739002353,-30.1945515272,#NAME?
Paraí,-51.7820960451,-28.5996205337,#NAME?
Paraíso do Sul,-53.179100239,-29.7313142401,#NAME?
Pareci Novo,-51.3988696584,-29.6393892914,#NAME?
Parobé,-50.8348659023,-29.6317492776,#NAME?
Passa Sete,-52.9639832352,-29.4516655689,#NAME?
Passo do Sobrado,-52.2787581943,-29.74579355,#NAME?
Passo Fundo,-52.4070950926,-28.2617671279,#NAME?
Paulo Bento,-52.4224356311,-27.7041002827,#NAME?
Paverama,-51.7302929672,-29.5548561399,#NAME?
Pedras Altas,-53.5871703196,-31.7336369395,#NAME?
Pedro Osório,-52.8263117339,-31.8638282218,#NAME?
Pejuçara,-53.6565423318,-28.4215860642,#NAME?
Pelotas,-52.344320063,-31.7195978808,#NAME?
Picada Café,-51.0640498203,-29.4543844431,#NAME?
Pinhal,-53.2147061789,-27.5116742435,#NAME?
Pinhal da Serra,-51.1701027237,-27.8766645868,#NAME?
Pinhal Grande,-53.3386383371,-29.3353601289,#NAME?
Pinheirinho do Vale,-53.6195609569,-27.2097627893,#NAME?
Pinheiro Machado,-53.3846199683,-31.5805926687,#NAME?
Pinto Bandeira,-51.450291,-29.097505,#NAME?
Pirapó,-55.2003099472,-28.0453158376,#NAME?
Piratini,-53.104734454,-31.4441124734,#NAME?
Planalto,-53.0588808131,-27.3314638755,#NAME?
Poço das Antas,-51.6708902733,-29.4545464778,#NAME?
Pontão,-52.6753994466,-28.0618408394,#NAME?
Ponte Preta,-52.4902319212,-27.6570399701,#NAME?
Portão,-51.2301496442,-29.6962586011,#NAME?
Porto Alegre,-51.2286604637,-30.0300367748,#NAME?
Porto Lucena,-55.0115620453,-27.851375116,#NAME?
Porto Mauá,-54.6719518915,-27.5786353601,#NAME?
Porto Vera Cruz,-54.899031824,-27.7343739194,#NAME?
Porto Xavier,-55.139560262,-27.9056898469,#NAME?
Pouso Novo,-52.2108697395,-29.1697612523,#NAME?
Presidente Lucena,-51.1815996951,-29.5261270682,#NAME?
Progresso,-52.3017166029,-29.2403086781,#NAME?
Protásio Alves,-51.4736316973,-28.7567128312,#NAME?
Putinga,-52.1599106947,-28.9987556541,#NAME?
Quaraí,-56.4536470404,-30.3828679609,#NAME?
Quatro Irmãos,-52.4427686045,-27.8211966887,#NAME?
Quevedos,-54.0712547224,-29.35192135,#NAME?
Quinze de Novembro,-53.0967220568,-28.7423613499,#NAME?
Redentora,-53.641933694,-27.6615398827,#NAME?
Relvado,-52.0729485543,-29.1122786661,#NAME?
Restinga Seca,-53.3705685765,-29.8139485367,#NAME?
Rio dos Índios,-52.8400578928,-27.2983975952,#NAME?
Rio Grande,-52.0867696991,-32.0504457927,#NAME?
Rio Pardo,-52.3790182512,-29.9856258787,#NAME?
Riozinho,-50.4738181138,-29.6422860138,#NAME?
Roca Sales,-51.8638917599,-29.2850700737,#NAME?
Rodeio Bonito,-53.1685306043,-27.4704034355,#NAME?
Rolador,-54.8194269754,-28.2563442173,#NAME?
Rolante,-50.5734423346,-29.64076289,#NAME?
Ronda Alta,-52.8065335256,-27.7819313529,#NAME?
Rondinha,-52.9061601565,-27.8318159704,#NAME?
Roque Gonzales,-55.0291861243,-28.1353669869,#NAME?
Rosário do Sul,-54.9457608553,-30.2440332378,#NAME?
Sagrada Família,-53.135651718,-27.7067309905,#NAME?
Saldanha Marinho,-53.0941072016,-28.4032861707,#NAME?
Salto do Jacuí,-53.2133096524,-29.0886812478,#NAME?
Salvador das Missões,-54.8377420188,-28.1216974451,#NAME?
Salvador do Sul,-51.5094214595,-29.4397322209,#NAME?
Sananduva,-51.8135019139,-27.9440065102,#NAME?
Santa Bárbara do Sul,-53.2505267076,-28.3651668167,#NAME?
Santa Cecília do Sul,-51.9266712611,-28.164451105,#NAME?
Santa Clara do Sul,-52.0809258239,-29.4635962109,#NAME?
Santa Cruz do Sul,-52.4299285874,-29.7197684337,#NAME?
Santa Maria,-53.8086753947,-29.6855818035,#NAME?
Santa Maria do Herval,-50.9872554094,-29.5035155388,#NAME?
Santa Margarida do Sul,-54.0909546704,-30.3451034509,#NAME?
Santana da Boa Vista,-53.1158749987,-30.874702574,#NAME?
Sant'Ana do Livramento,-55.534814268,-30.8893840112,#NAME?
Santa Rosa,-54.4782240988,-27.8667497989,#NAME?
Santa Tereza,-51.7343442424,-29.1716344399,#NAME?
Santa Vitória do Palmar,-53.3670063807,-33.5198600307,#NAME?
Santiago,-54.8690758538,-29.1914601709,#NAME?
Santo Ângelo,-54.2641427984,-28.3019378733,#NAME?
Santo Antônio do Palma,-52.0246330596,-28.4974451045,#NAME?
Santo Antônio da Patrulha,-50.5209859367,-29.8320340169,#NAME?
Santo Antônio das Missões,-55.2245566426,-28.5080969776,#NAME?
Santo Antônio do Planalto,-52.6837258444,-28.3959289066,#NAME?
Santo Augusto,-53.7788495983,-27.8534907764,#NAME?
Santo Cristo,-54.6687478953,-27.8199297346,#NAME?
Santo Expedito do Sul,-51.6435721743,-27.9093694246,#NAME?
São Borja,-56.0010291536,-28.6628375267,#NAME?
São Domingos do Sul,-51.8931867142,-28.5317631268,#NAME?
São Francisco de Assis,-55.1323857402,-29.5527159067,#NAME?
São Francisco de Paula,-50.5821081078,-29.4440980748,#NAME?
São Gabriel,-54.3204778581,-30.3367600549,#NAME?
São Jerônimo,-51.7281775032,-29.9594386648,#NAME?
São João da Urtiga,-51.8258385476,-27.8266899655,#NAME?
São João do Polêsine,-53.4463504348,-29.6146764164,#NAME?
São Jorge,-51.7029685893,-28.498080971,#NAME?
São José das Missões,-53.118775269,-27.7781833181,#NAME?
São José do Herval,-52.2930164741,-29.0414470213,#NAME?
São José do Hortêncio,-51.2495975571,-29.5400486073,#NAME?
São José do Inhacorá,-54.1335502027,-27.7225845673,#NAME?
São José do Norte,-52.034202272,-32.0206091127,#NAME?
São José do Ouro,-51.594767678,-27.7712554065,#NAME?
São José do Sul,-51.4863838307,-29.5434695178,#NAME?
São José dos Ausentes,-50.0636129376,-28.749906432,#NAME?
São Leopoldo,-51.1462345616,-29.7658665424,#NAME?
São Lourenço do Sul,-51.9769152358,-31.3640237212,#NAME?
São Luiz Gonzaga,-54.9596595494,-28.406646953,#NAME?
São Marcos,-51.0667069383,-28.9698486394,#NAME?
São Martinho,-53.966922723,-27.7089288021,#NAME?
São Martinho da Serra,-53.8542256319,-29.5348505683,#NAME?
São Miguel das Missões,-54.5615630937,-28.5495371215,#NAME?
São Nicolau,-55.260100232,-28.1821546933,#NAME?
São Paulo das Missões,-54.9347083423,-28.02048491,#NAME?
São Pedro da Serra,-51.5143265272,-29.421429842,#NAME?
São Pedro das Missões,-53.2473689789,-27.7713084607,#NAME?
São Pedro do Butiá,-54.8882559534,-28.1243539018,#NAME?
São Pedro do Sul,-54.1799912875,-29.6175307562,#NAME?
São Sebastião do Caí,-51.3766648242,-29.5920803308,#NAME?
São Sepé,-53.5696441254,-30.1674113897,#NAME?
São Valentim,-52.5284789422,-27.5543183312,#NAME?
São Valentim do Sul,-51.7696705391,-29.0512275281,#NAME?
São Valério do Sul,-53.9355261513,-27.7877181699,#NAME?
São Vendelino,-51.3686527563,-29.3758099572,#NAME?
São Vicente do Sul,-54.6760020162,-29.6920608345,#NAME?
Sapiranga,-51.0036229878,-29.6385541176,#NAME?
Sapucaia do Sul,-51.1518747155,-29.8248680326,#NAME?
Sarandi,-52.9254610594,-27.9435951779,#NAME?
Seberi,-53.4054673035,-27.4804138165,#NAME?
Sede Nova,-53.9558847238,-27.6311628725,#NAME?
Segredo,-52.9820736412,-29.3426184273,#NAME?
Selbach,-52.9565252738,-28.6274338066,#NAME?
Senador Salgado Filho,-54.5454030325,-28.0274895014,#NAME?
Sentinela do Sul,-51.5779817748,-30.613302597,#NAME?
Serafina Corrêa,-51.9357086099,-28.7107970714,#NAME?
Sério,-52.2674558309,-29.3867600899,#NAME?
Sertão,-52.2597378611,-27.9807735548,#NAME?
Sertão Santana,-51.604249916,-30.4654278903,#NAME?
Sete de Setembro,-54.4636861823,-28.1304163234,#NAME?
Severiano de Almeida,-52.1206562961,-27.4327929836,#NAME?
Silveira Martins,-53.5852374736,-29.6452500585,#NAME?
Sinimbu,-52.5216363086,-29.529068157,#NAME?
Sobradinho,-53.0251679436,-29.4147731341,#NAME?
Soledade,-52.5098661712,-28.8277379537,#NAME?
Tabaí,-51.7274751185,-29.6877706242,#NAME?
Tapejara,-52.0221325277,-28.0841710597,#NAME?
Tapera,-52.8714671741,-28.6249501912,#NAME?
Tapes,-51.3944987058,-30.6731729038,#NAME?
Taquara,-50.7811686193,-29.6505131043,#NAME?
Taquari,-51.8627764842,-29.8028008517,#NAME?
Taquaruçu do Sul,-53.4669519596,-27.3980360509,#NAME?
Tavares,-51.0888429815,-31.2887026583,#NAME?
Tenente Portela,-53.7572696149,-27.3721669191,#NAME?
Terra de Areia,-50.0672491456,-29.577548568,#NAME?
Teutônia,-51.8128168706,-29.4889144364,#NAME?
Tio Hugo,-52.5930461161,-28.5804960166,#NAME?
Tiradentes do Sul,-54.085392205,-27.3968988842,#NAME?
Toropi,-54.2280109967,-29.4721417008,#NAME?
Torres,-49.7304044945,-29.3359306143,#NAME?
Tramandaí,-50.1303765007,-29.9873019472,#NAME?
Travesseiro,-52.0577772681,-29.2990858098,#NAME?
Três Arroios,-52.1498520743,-27.4995162184,#NAME?
Três Cachoeiras,-49.9156392762,-29.4458865904,#NAME?
Três Coroas,-50.7831258358,-29.516660979,#NAME?
Três de Maio,-54.2353022075,-27.7796602189,#NAME?
Três Forquilhas,-50.0643164805,-29.5381105463,#NAME?
Três Palmeiras,-52.8437143501,-27.61752745,#NAME?
Três Passos,-53.929698958,-27.4561598838,#NAME?
Trindade do Sul,-52.892231021,-27.5175759348,#NAME?
Triunfo,-51.7153128357,-29.945204266,#NAME?
Tucunduva,-54.4331286688,-27.6500599334,#NAME?
Tunas,-52.9570131055,-29.1064397188,#NAME?
Tupanci do Sul,-51.5405390117,-27.9257114659,#NAME?
Tupanciretã,-53.8406300553,-29.07747973,#NAME?
Tupandi,-51.4198254297,-29.4879128149,#NAME?
Tuparendi,-54.4785080753,-27.7540889273,#NAME?
Turuçu,-52.171415621,-31.4123658571,#NAME?
Ubiretama,-54.6845107762,-28.0435647657,#NAME?
União da Serra,-52.0004166643,-28.7798985678,#NAME?
Unistalda,-55.1507805181,-29.0474850256,#NAME?
Uruguaiana,-57.081824909,-29.759823172,#NAME?
Vacaria,-50.9365991641,-28.5023543952,#NAME?
Vale Verde,-52.1797223009,-29.7825749396,#NAME?
Vale do Sol,-52.6813545007,-29.6088279865,#NAME?
Vale Real,-51.2511965648,-29.3922806174,#NAME?
Vanini,-51.8446581974,-28.476222515,#NAME?
Venâncio Aires,-52.1918802405,-29.6116528927,#NAME?
Vera Cruz,-52.5011034071,-29.719857594,#NAME?
Veranópolis,-51.5522869045,-28.9339573363,#NAME?
Vespasiano Correa,-51.8594699501,-29.0698943558,#NAME?
Viadutos,-52.0237987497,-27.5709530601,#NAME?
Viamão,-51.0248204896,-30.0818968409,#NAME?
Vicente Dutra,-53.4021290554,-27.1684450441,#NAME?
Victor Graeff,-52.7477917889,-28.5601846251,#NAME?
Vila Flores,-51.5495890892,-28.8630001303,#NAME?
Vila Lângaro,-52.1469033571,-28.1074051988,#NAME?
Vila Maria,-52.1635378991,-28.533314235,#NAME?
Vila Nova do Sul,-53.8791964831,-30.3339586892,#NAME?
Vista Alegre,-53.4924104661,-27.3700841701,#NAME?
Vista Alegre do Prata,-51.7862084025,-28.8094722969,#NAME?
Vista Gaúcha,-53.7013197816,-27.2899783753,#NAME?
Vitória das Missões,-54.4990548871,-28.3523872493,#NAME?
Westfalia,-51.7661555137,-29.4234495499,#NAME?
Xangri-lá,-50.0390814238,-29.8053781854,#NAME?
Água Clara,-52.8751175515,-20.4488507623,#NAME?
Alcinópolis,-53.7080896263,-18.3250339794,#NAME?
Amambai,-55.2438276926,-23.1005822384,#NAME?
Anastácio,-55.8045705991,-20.4823601996,#NAME?
Anaurilândia,-52.7181693587,-22.1826502679,#NAME?
Angélica,-53.7697304805,-22.1560625224,#NAME?
Antônio João,-55.9480815054,-22.1946853905,#NAME?
Aparecida do Taboado,-51.0976376237,-20.085021515,#NAME?
Aquidauana,-55.7906160902,-20.4746543469,#NAME?
Aral Moreira,-55.6307614469,-22.9478813291,#NAME?
Bandeirantes,-54.3631938943,-19.9209203031,#NAME?
Bataguassu,-52.425436602,-21.7152884358,#NAME?
Batayporã,-53.2748069911,-22.2958799666,#NAME?
Bela Vista,-56.5313145678,-22.1159761784,#NAME?
Bodoquena,-56.6735673,-20.5548426981,#NAME?
Bonito,-56.4928586186,-21.1243412844,#NAME?
Brasilândia,-52.0362967949,-21.247118144,#NAME?
Caarapó,-54.8269701014,-22.6365822194,#NAME?
Camapuã,-54.0433094864,-19.5352597987,#NAME?
